id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
434f7a0e-f2be-4ac7-a2d7-72887aa4040d,DNL,Training DGD,,2022-10-13 15:25:42,0.7104287147521973,4.642150840368231e-09,6.586283612314445e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
0795dc42-36b5-4d35-b00b-6c0db97e6b2a,DNL,Training DGD,,2022-10-13 15:25:43,0.7189233303070068,4.684348352839152e-09,6.646153443008189e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
27843ebd-45c5-453a-b63c-4b1be632b0b3,DNL,Training DGD,,2022-10-13 15:25:45,0.7208173274993896,4.76480123249227e-09,6.760299988660033e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
69367bcf-66b3-4eee-ad6c-d661d73cb636,DNL,Training DGD,,2022-10-13 15:25:46,0.7219624519348145,4.804339008046553e-09,6.816396184616451e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
59336aa0-4dda-4ea9-b186-addb16dcd343,DNL,Training DGD,,2022-10-13 15:25:48,0.7135007381439209,4.770074288368658e-09,6.767781400337451e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
a2ad58ab-0b99-4ad3-8e99-f9cdaa101861,DNL,Training DGD,,2022-10-13 15:25:49,0.7217037677764893,4.810550178528198e-09,6.825208593295808e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
fe27db44-7633-49d6-9590-4acc1d644b64,DNL,Training DGD,,2022-10-13 15:25:51,0.7157933712005615,4.766582261292267e-09,6.762826912321468e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
e45ffe42-3a81-4e14-b12a-36cac0b2c000,DNL,Training DGD,,2022-10-13 15:25:52,0.7183361053466797,4.763708943755774e-09,6.758750249400692e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
ef158af9-8c16-4028-9335-6d9ad8305f74,DNL,Training DGD,,2022-10-13 15:25:54,0.7178597450256348,4.726346801930958e-09,6.705740842579642e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
24b5d152-fe84-4bb7-b62b-d341027385c8,DNL,Training DGD,,2022-10-13 15:25:55,0.7246265411376953,4.813969538493742e-09,6.83005998121492e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
eb793f8c-e243-445b-9796-3a17523a8e91,DNL,Training DGD,,2022-10-13 15:25:57,0.7179334163665771,4.778209867026817e-09,6.779324159337648e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
4c01d8bc-4138-4919-a849-6db99cc7d38d,DNL,Training DGD,,2022-10-13 15:25:58,0.7128853797912598,4.701915435797825e-09,6.671077620309953e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
22dfd6cf-470b-42ca-90dc-df4f78ca926b,DNL,Training DGD,,2022-10-13 15:26:00,0.7167387008666992,4.779691989256207e-09,6.781426994356705e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
1b1aaa61-20ee-4fc7-bc8b-d00f63783e6f,DNL,Training DGD,,2022-10-13 15:26:01,0.7195200920104979,4.790579036277147e-09,6.796873536670016e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
7d6fc30f-492c-40b6-bd93-218459c18680,DNL,Training DGD,,2022-10-13 15:26:02,0.7179677486419678,4.777000656304153e-09,6.777608531164333e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
fb2e0e3b-483f-48a1-94fc-8acfae487eed,DNL,Training DGD,,2022-10-13 15:26:04,0.7163944244384766,4.769330282101692e-09,6.76672580424588e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
c0052aa8-5e6d-43ab-96c5-3b7c5f141eb3,DNL,Training DGD,,2022-10-13 15:26:05,0.7165372371673584,4.7734561307303625e-09,6.772579558280238e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
723cfba8-a716-499f-b38e-bbe3b5200692,DNL,Training DGD,,2022-10-13 15:26:07,0.7191677093505859,4.78405016101154e-09,6.787610368443174e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
c3f7060f-99d5-493b-b0a1-76c9f8b2a4f9,DNL,Training DGD,N/A,2022-10-13 15:26:08,0.7164647579193115,4.784171230009331e-09,6.787782141137239e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,nan
