id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
e07d1868-7834-443e-987d-0d1b4768f6f9,DNL,Training DNL,,2022-10-13 15:21:42,0.7340903282165527,5.390567518285632e-09,7.648137194943655e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
bf51f26d-3efc-4534-9049-c8d22bae43c5,DNL,Training DNL,,2022-10-13 15:21:44,0.7338542938232422,5.3867096367336374e-09,7.642663632597685e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
02bec18c-af5e-42a0-a35a-4464cf2a20e9,DNL,Training DNL,,2022-10-13 15:21:45,0.7342643737792969,5.390557876315445e-09,7.648123514916352e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
d0465cea-2c9c-499b-8db8-7a0b89a71aca,DNL,Training DNL,,2022-10-13 15:21:47,0.7320163249969482,5.405664792495675e-09,7.669557207592862e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
ed361cea-faf2-4288-a75c-4d12553c0262,DNL,Training DNL,,2022-10-13 15:21:48,0.7357370853424072,5.4206437425818864e-09,7.690809341975181e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
6a429d05-8942-4bc1-b628-ced453a6c7a2,DNL,Training DNL,,2022-10-13 15:21:50,0.7313561439514159,5.4020594942964334e-09,7.66444201050778e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
d5e0d675-39d1-4a4f-9fe7-bb68506fa701,DNL,Training DNL,,2022-10-13 15:21:51,0.7361445426940918,5.413764543694318e-09,7.681049134593498e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
2ebfb3f5-4874-47bf-9ccc-c2700e63009a,DNL,Training DNL,,2022-10-13 15:21:53,0.731548547744751,5.397625581811855e-09,7.658151175474663e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
18644481-e988-4fa2-a4f7-bad2b4b34439,DNL,Training DNL,,2022-10-13 15:21:54,0.7304115295410156,5.376458083408882e-09,7.628118728740523e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
45c709fc-4870-47b2-a9c0-cf3391375554,DNL,Training DNL,,2022-10-13 15:21:56,0.7332255840301514,5.401954589577449e-09,7.664293171692482e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
7c611aab-6fd2-4461-84b5-3770cfa052e1,DNL,Training DNL,,2022-10-13 15:21:57,0.7349326610565186,5.3982242375620145e-09,7.659000548252986e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
3d9ca4db-3ef0-485e-9c28-840ed836b5d1,DNL,Training DNL,,2022-10-13 15:27:27,1.3160102367401123,1.321971849298128e-08,1.875613659784184e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
2380c94e-e651-41b2-9d39-86ab844368af,DNL,Training DNL,,2022-10-13 15:27:29,0.73443603515625,5.275490392856835e-09,7.484865769385278e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
bf69d278-2c46-4ea6-971e-18d16f00414e,DNL,Training DNL,,2022-10-13 15:27:31,0.7416145801544191,5.3645917820214595e-09,7.611282820332045e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
77594ec5-8240-43db-a846-52372f8db87a,DNL,Training DNL,,2022-10-13 15:27:32,0.7379202842712402,5.3703882334351275e-09,7.619506825597757e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
