id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
e2de1a26-14a8-405f-9d15-616ce757f608,DNL,Training NN,,2022-10-13 15:31:27,1.487572193145752,1.5719867087682358e-08,2.2303347424003736e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
3d1ff6db-fff1-48fd-9409-afde05fee2d8,DNL,Training NN,,2022-10-13 15:31:29,1.4861292839050293,1.581563445900731e-08,2.2439222170439574e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
70bc24df-971a-446a-842f-0c387faf5cf0,DNL,Training NN,,2022-10-13 15:31:32,1.461815357208252,1.551596031513706e-08,2.2014044495116467e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
078f645a-3c1e-463a-9116-49a360464272,DNL,Training NN,,2022-10-13 15:31:34,1.4593136310577393,1.5511725340881334e-08,2.200803591364244e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
01b8930f-3394-4dea-8cf9-2567004cd393,DNL,Training NN,,2022-10-13 15:31:36,1.4714920520782468,1.5623314188151962e-08,2.216635817015e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
3fceab19-e427-410e-a3b2-4a1ec1764f5c,DNL,Training NN,,2022-10-13 15:31:38,1.4527428150177002,1.5408682442625832e-08,2.186183864959753e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
49c5e06b-1501-4080-87fa-050a07451645,DNL,Training NN,,2022-10-13 15:31:40,1.4577832221984863,1.55157208143919e-08,2.2013704691459232e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
95005dda-8d29-4c86-9c32-2fd1037a9fa9,DNL,Training NN,,2022-10-13 15:31:43,1.477297067642212,1.578769657726298e-08,2.2399583903820713e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
9bb2d33d-db33-4273-b8ff-3e37bac14e90,DNL,Training NN,,2022-10-13 15:31:45,1.4558501243591309,1.549175639487051e-08,2.197970397304228e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
ca4e70e9-229e-48d4-a06f-6ae4044e4e1a,DNL,Training NN,,2022-10-13 15:31:47,1.4673278331756592,1.5665369035483918e-08,2.222602558754458e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
164b0928-4f22-42c2-8eac-8d82b55803fd,DNL,Training NN,,2022-10-13 15:31:49,1.4803435802459717,1.585549024999485e-08,2.2495769566692693e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
8caa49e7-9002-40e3-9647-a1ad54d40c9f,DNL,Training NN,,2022-10-13 15:31:51,1.463517427444458,1.559918011025729e-08,2.213211674043305e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
94425d41-4f45-4002-bea4-51bed59be12d,DNL,Training NN,,2022-10-13 15:31:54,1.477813720703125,1.5772300016863027e-08,2.237773926392526e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
9e1d8be8-c034-41f1-af04-a7415672dc67,DNL,Training NN,,2022-10-13 15:31:56,1.45737886428833,1.551988620462907e-08,2.201961454712773e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
17147a2b-fbc3-4e81-8031-25b5e30d4cd5,DNL,Training NN,,2022-10-13 15:31:58,1.476257085800171,1.5749523893759946e-08,2.2345424500466612e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
fdfbffb9-3a74-4368-a183-7c74552d7966,DNL,Training NN,,2022-10-13 15:32:00,1.4599161148071291,1.5557650582422866e-08,2.2073194646341564e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
bcc15ff7-4022-441c-abc6-7175641cae31,DNL,Training NN,,2022-10-13 15:32:02,1.457207202911377,1.5470365136138754e-08,2.1949354055153666e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
8d05186a-a382-44eb-93fb-0a556e0f4d50,DNL,Training NN,,2022-10-13 15:32:05,1.4568171501159668,1.550260759131561e-08,2.1995099650558592e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
4255f61d-1730-4996-b63a-7e7b9132b9d8,DNL,Training NN,N/A,2022-10-13 15:32:07,1.46974515914917,1.5638832509239366e-08,2.218837556410881e-09,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,nan
